target,capacity,fitness,MaP,Default,MPW,MiW,avg_eff,max_p,max_w,mean,min_p,min_w,std,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17,w_18,w_19,w_20,w_21,w_22,w_23,w_24,w_25,w_26,w_27,w_28,w_29,w_30,w_31,w_32,w_33,w_34,w_35,w_36,w_37,w_38,w_39,w_40,w_41,w_42,w_43,w_44,w_45,w_46,w_47,w_48,w_49
MaP,13831,2537.135009765625,20304.0,16842.0,13890.0,17611.0,1.1100000143051147,971.0,999.0,506.3900146484375,32.0,18.0,286.05169677734375,907,149,453,839,797,888,292,104,410,971,222,920,959,227,536,447,699,619,333,622,620,336,554,176,289,941,149,636,645,748,176,176,32,478,473,196,578,636,285,133,890,923,479,311,893,795,388,54,715,182,875,727,105,550,297,524,293,173,808,315,985,226,777,504,339,633,564,660,188,38,456,681,961,574,558,364,686,242,947,715,990,21,267,709,972,214,566,367,207,535,457,821,458,841,108,18,381,23,999,639
MaP,21477,1823.727783203125,25294.0,23431.0,22947.0,23431.0,1.1299999952316284,971.0,999.0,492.9599914550781,9.0,18.0,293.8341979980469,616,149,453,839,797,72,201,104,89,971,242,920,378,534,736,447,699,619,751,77,85,336,554,893,515,941,911,827,969,265,381,176,268,730,473,187,683,636,9,133,604,923,479,887,820,52,903,54,715,568,13,727,282,550,297,918,667,173,511,998,843,226,202,300,568,657,800,505,543,353,258,681,961,631,558,364,81,566,947,715,194,922,552,613,617,214,155,151,80,278,141,625,458,59,392,18,381,242,999,639
MaP,7470,2463.238525390625,15666.0,6866.0,8181.0,13087.0,0.6399999856948853,941.0,999.0,524.1500244140625,32.0,38.0,289.32489013671875,907,668,453,839,925,72,292,604,89,93,222,920,378,705,536,447,780,619,781,77,85,336,262,893,289,941,149,636,645,265,176,469,32,478,342,235,683,866,840,133,890,907,60,433,893,795,903,54,357,568,875,727,105,550,297,524,114,891,808,998,843,161,777,504,568,633,564,660,188,38,456,681,961,631,749,364,686,566,392,623,990,922,552,814,617,235,155,367,207,535,535,625,458,841,108,65,381,242,999,811
MaP,22756,2074.309326171875,27975.0,25958.0,24777.0,25584.0,0.7699999809265137,980.0,999.0,532.22998046875,32.0,38.0,299.9391784667969,907,405,453,839,925,72,292,604,89,971,921,979,378,534,736,447,699,619,781,77,85,336,262,893,289,941,911,636,969,265,381,176,32,730,473,235,683,980,840,133,890,923,60,311,893,52,903,898,715,568,738,727,105,550,297,918,667,173,511,998,985,161,202,504,339,50,564,660,188,38,456,681,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,278,535,625,458,841,392,575,381,242,999,639
MaP,11181,2832.835693359375,19764.0,11516.0,11131.0,16781.0,0.7400000095367432,941.0,999.0,505.3299865722656,32.0,38.0,294.1330871582031,907,405,453,839,925,72,292,604,89,93,222,920,378,534,536,447,699,619,781,77,85,336,262,893,289,941,911,636,645,265,381,469,32,478,342,235,683,866,840,133,890,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,114,173,511,998,985,161,202,504,568,50,564,660,188,38,456,681,961,631,749,364,686,566,947,623,194,922,552,814,617,235,155,367,80,278,535,625,458,841,108,65,381,242,999,811
MaP,15270,3616.160400390625,23312.0,15330.0,18266.0,19695.0,0.6800000071525574,971.0,999.0,551.6699829101562,32.0,38.0,291.4224548339844,907,405,453,839,925,72,292,604,89,971,921,920,378,705,736,447,699,619,781,77,620,336,262,893,289,941,149,636,969,265,381,176,32,478,473,235,683,866,840,133,604,907,60,433,893,52,903,898,357,568,738,727,105,550,297,918,667,891,808,998,843,161,202,504,568,633,564,660,188,38,456,681,961,297,749,364,686,566,947,623,990,922,552,814,617,214,155,151,80,535,535,625,458,841,108,575,381,242,999,811
MaP,9428,3312.337158203125,18883.0,9256.0,12262.0,15350.0,0.6800000071525574,941.0,999.0,524.0800170898438,52.0,38.0,286.8582763671875,907,405,453,839,925,72,292,604,89,93,921,920,378,705,736,447,699,602,781,77,85,336,262,893,289,941,911,636,645,265,176,176,268,730,473,235,683,866,840,133,604,923,60,433,893,52,903,898,357,568,738,727,105,550,297,918,667,891,511,998,843,161,777,504,568,633,564,660,188,38,456,405,274,297,749,364,686,566,392,487,990,922,552,613,617,235,155,151,80,535,535,625,458,841,108,65,381,242,999,811
MaP,11780,3519.26171875,19636.0,13379.0,14556.0,15888.0,0.7400000095367432,989.0,999.0,526.3200073242188,32.0,21.0,290.8863525390625,907,668,349,839,797,888,201,604,410,93,921,989,959,227,897,81,699,602,333,77,620,724,262,893,515,587,149,636,969,748,176,176,32,478,342,235,683,866,840,133,604,907,60,433,893,716,903,54,357,182,738,727,105,550,297,524,667,891,808,315,843,161,777,504,568,633,564,660,543,38,456,681,961,297,749,477,81,242,947,623,990,21,552,709,617,214,566,151,80,535,535,625,458,624,392,65,696,23,999,639
MaP,5993,1908.938720703125,13158.0,9996.0,8605.0,12182.0,1.5299999713897705,969.0,990.0,475.6400146484375,9.0,23.0,282.61187744140625,907,149,349,839,797,888,201,104,227,966,242,920,580,534,536,447,699,567,781,622,620,724,554,671,515,587,149,827,969,614,381,176,268,730,342,187,578,636,9,133,604,923,66,887,536,52,903,54,357,182,13,191,282,550,297,524,667,399,134,315,843,161,202,504,568,657,800,505,543,38,258,405,961,631,41,465,81,566,843,623,990,922,552,814,617,235,155,151,80,535,457,821,458,59,392,65,613,23,330,639
MaP,6992,2580.143798828125,14830.0,8809.0,7836.0,12181.0,1.0399999618530273,989.0,998.0,508.67999267578125,32.0,21.0,283.1562194824219,907,668,453,839,925,888,201,604,89,93,222,989,959,227,897,447,699,602,333,622,85,336,262,893,289,587,149,827,645,748,176,469,32,478,342,235,578,866,840,133,604,907,60,433,893,716,388,54,357,182,875,727,282,533,59,524,114,891,808,998,843,161,777,504,568,633,564,660,188,38,258,681,274,631,749,477,686,242,392,623,990,21,267,709,617,235,566,367,80,535,535,625,458,841,392,65,696,242,828,811
MaP,9460,3391.51318359375,17542.0,9952.0,10122.0,13895.0,0.7200000286102295,989.0,999.0,516.7000122070312,54.0,38.0,274.5447692871094,907,405,453,839,925,72,292,604,410,93,921,989,378,705,736,447,699,602,781,77,85,724,262,893,515,587,149,636,645,265,176,176,268,730,342,235,683,866,840,133,604,907,60,433,893,716,903,54,357,182,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,38,456,405,961,297,749,364,686,566,392,487,990,922,552,613,617,214,155,151,80,535,535,625,458,841,108,65,696,242,999,639
MaP,17797,3218.956298828125,25949.0,21439.0,22287.0,22573.0,1.149999976158142,979.0,999.0,521.1599731445312,32.0,38.0,297.3633117675781,616,149,453,839,925,72,292,604,89,971,921,979,378,534,536,447,699,619,781,77,85,336,554,893,289,941,911,636,969,265,381,469,32,730,473,235,683,866,285,418,890,923,60,311,893,52,903,898,715,568,13,727,105,550,297,918,667,173,511,998,985,161,202,504,339,50,564,660,188,38,456,681,961,297,558,364,686,566,947,487,194,922,552,613,972,214,155,151,80,278,535,625,458,841,392,575,381,242,999,639
MaP,12143,3579.32080078125,20467.0,12933.0,13412.0,16542.0,0.6700000166893005,979.0,999.0,534.6599731445312,54.0,38.0,285.8911437988281,907,405,453,839,925,72,292,604,89,93,921,979,378,534,736,447,699,619,781,77,85,724,262,893,289,941,149,636,969,265,381,176,268,730,342,235,683,866,840,133,890,923,60,311,893,716,903,54,715,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,339,50,564,660,543,38,456,681,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,639
MaP,9661,3411.520751953125,16591.0,9626.0,9557.0,12907.0,0.5600000023841858,979.0,999.0,520.989990234375,54.0,38.0,274.5707702636719,907,405,453,839,925,72,292,604,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,289,587,149,636,969,265,176,176,268,730,342,235,683,866,840,133,604,923,60,311,893,716,903,54,357,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,639
MaP,9476,3531.608642578125,17146.0,9621.0,9610.0,13095.0,0.6600000262260437,979.0,999.0,520.9199829101562,54.0,38.0,277.03546142578125,907,405,453,839,925,72,292,604,89,93,921,979,378,705,736,447,699,602,781,77,85,724,262,893,515,587,149,636,969,265,176,176,268,730,342,235,683,866,840,133,604,907,60,433,893,716,903,54,357,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,65,696,242,999,639
MaP,7369,3082.639404296875,13984.0,7315.0,7773.0,10713.0,0.5799999833106995,979.0,999.0,537.6099853515625,54.0,38.0,282.3648376464844,907,405,453,839,925,72,292,604,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,268,730,342,235,683,866,840,133,890,907,60,311,893,716,903,54,715,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,339,633,564,660,543,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,639
MaP,17342,3822.104248046875,24505.0,17990.0,15959.0,20385.0,0.6000000238418579,980.0,999.0,548.9299926757812,32.0,38.0,284.4002685546875,907,405,453,839,925,72,292,604,89,971,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,32,730,473,235,683,980,840,133,604,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,543,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,639
MaP,7597,3176.45556640625,14984.0,6944.0,9280.0,11443.0,0.5199999809265137,980.0,999.0,550.0599975585938,32.0,105.0,278.3187255859375,616,149,453,839,925,72,292,104,89,971,921,979,378,534,736,447,780,602,781,77,85,336,554,893,515,941,149,636,645,265,381,469,32,730,473,196,683,980,840,133,604,923,479,433,893,52,903,898,715,568,738,727,105,550,297,918,667,891,134,998,843,161,777,504,568,633,564,660,188,353,456,405,961,631,558,364,686,566,947,487,194,922,552,613,617,214,155,621,207,535,535,625,458,841,108,575,696,242,999,811
MaP,9476,3870.220458984375,16953.0,9450.0,8450.0,12614.0,0.5600000023841858,979.0,999.0,516.1099853515625,52.0,38.0,282.71484375,907,405,453,839,925,72,292,604,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,268,730,342,235,683,866,840,133,604,907,60,433,893,52,903,54,357,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,65,696,242,999,639
MaP,9492,3306.44140625,18503.0,9292.0,10238.0,15446.0,0.7300000190734863,941.0,999.0,522.6699829101562,54.0,38.0,283.57855224609375,907,668,453,839,925,72,201,604,89,93,222,920,378,705,897,447,699,602,781,77,620,336,262,893,289,941,149,636,645,748,176,469,268,478,342,235,683,866,840,133,604,907,60,433,893,795,903,54,357,568,875,727,105,550,297,524,114,891,808,998,843,161,777,504,568,633,564,660,188,38,258,405,274,631,749,364,686,566,392,623,990,922,552,814,617,235,155,367,80,535,535,625,458,841,108,65,381,242,999,811
MaP,14596,3754.158935546875,23095.0,14979.0,15525.0,19176.0,0.6399999856948853,980.0,999.0,546.0700073242188,32.0,50.0,297.8216552734375,907,149,453,839,925,72,292,104,89,971,921,979,378,534,736,447,780,602,781,77,85,336,262,893,515,941,911,636,969,265,381,176,32,730,473,235,683,980,840,133,890,923,60,433,893,52,903,898,715,568,738,727,105,550,297,918,667,173,511,998,985,161,777,504,568,50,564,660,188,353,456,681,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,621,207,278,535,625,458,841,108,575,696,242,999,811
MaP,12146,4198.56689453125,20907.0,12720.0,12493.0,16163.0,0.5799999833106995,979.0,999.0,533.7999877929688,32.0,80.0,283.9938659667969,907,149,453,839,925,72,292,104,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,911,636,969,265,381,176,32,730,342,235,683,866,840,133,890,907,60,433,893,52,903,898,357,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,188,353,456,405,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,621,80,278,535,625,458,841,392,575,696,242,999,811
MaP,14653,3807.306640625,22248.0,14973.0,15970.0,18032.0,0.5799999833106995,980.0,999.0,528.719970703125,32.0,80.0,283.94390869140625,907,149,453,839,925,72,292,104,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,32,730,473,235,683,980,840,133,604,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,353,456,405,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,811
MaP,14932,3879.148681640625,22746.0,15391.0,16779.0,18386.0,0.5799999833106995,980.0,999.0,542.6099853515625,32.0,80.0,285.58551025390625,907,149,453,839,925,72,292,104,89,971,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,32,730,473,235,683,980,840,133,604,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,543,353,456,405,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,151,80,535,535,625,458,841,392,575,696,242,999,639
MaP,14854,4168.52099609375,23320.0,13762.0,18641.0,18746.0,0.5799999833106995,980.0,999.0,540.0499877929688,32.0,80.0,287.26153564453125,907,149,453,839,925,72,292,104,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,911,636,969,265,381,176,32,730,342,235,683,980,840,133,890,907,60,433,893,52,903,898,357,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,188,353,456,405,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,621,80,278,535,625,458,841,392,575,696,242,999,639
MaP,21890,3059.81298828125,28104.0,23475.0,24392.0,24751.0,0.7099999785423279,991.0,999.0,558.47998046875,32.0,21.0,274.6847839355469,907,668,349,508,797,888,292,604,89,971,921,979,959,534,736,447,699,602,333,622,85,724,262,893,515,587,149,636,969,265,176,176,32,730,342,235,683,636,840,133,604,907,60,433,893,716,903,898,715,991,875,727,282,533,59,524,114,891,808,998,843,161,777,504,568,633,800,660,543,353,258,405,274,297,558,364,686,566,947,623,990,21,552,613,617,214,566,151,80,535,535,625,458,624,392,575,696,242,999,639
MaP,10128,4088.547607421875,18589.0,9373.0,9865.0,14037.0,0.5799999833106995,979.0,999.0,557.5599975585938,32.0,80.0,279.5335998535156,907,405,453,839,925,72,292,604,89,93,921,979,378,534,736,447,699,602,781,77,85,724,262,893,515,941,911,636,969,265,381,176,32,730,473,235,683,866,840,133,890,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,188,353,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,621,80,535,535,625,458,841,392,575,696,242,999,811
MaP,18249,3485.596923828125,24774.0,19797.0,19332.0,20944.0,0.6499999761581421,989.0,961.0,515.2899780273438,32.0,38.0,275.675537109375,907,668,453,508,925,72,201,604,89,93,921,989,959,227,736,81,699,602,781,77,620,724,262,893,515,587,911,827,969,265,381,176,32,730,473,235,683,636,840,133,604,907,60,433,893,716,388,54,715,182,738,727,282,550,297,524,114,891,511,315,843,161,777,504,568,633,564,660,188,38,456,405,961,297,749,364,686,566,392,487,194,922,552,613,617,235,155,621,80,535,535,625,458,841,392,65,696,242,828,639
MaP,12131,4525.84033203125,20126.0,14009.0,14178.0,15020.0,0.550000011920929,989.0,961.0,536.969970703125,32.0,38.0,278.3863525390625,907,668,453,508,925,72,292,604,89,93,921,989,959,227,736,81,699,602,781,77,85,724,262,893,515,941,911,636,969,265,381,176,32,730,473,235,683,636,840,133,890,907,60,433,893,52,388,898,715,568,738,727,282,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,188,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,621,80,535,535,625,458,841,392,575,696,242,828,639
MaP,14919,4340.27587890625,23081.0,14302.0,13826.0,18190.0,0.5600000023841858,989.0,999.0,536.3400268554688,32.0,38.0,289.9104309082031,907,149,453,508,925,72,292,104,89,93,921,989,959,534,736,81,699,602,781,77,85,724,262,893,515,941,911,636,969,265,381,176,32,730,473,235,683,980,840,133,890,907,60,433,893,52,388,898,357,568,738,727,282,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,188,38,456,405,961,297,558,364,686,566,947,487,194,922,552,613,617,214,155,621,80,535,535,625,458,841,392,575,696,242,999,639
MaP,12735,2248.86083984375,18649.0,15337.0,13017.0,16339.0,1.3600000143051147,969.0,990.0,463.0299987792969,9.0,16.0,286.8482971191406,356,149,292,767,797,888,208,264,227,93,242,920,959,772,536,238,699,602,600,622,620,724,554,671,515,61,149,118,969,748,381,667,20,730,342,172,802,636,9,133,604,238,60,553,536,716,388,54,372,182,874,191,231,37,404,524,667,84,134,247,843,161,668,504,568,657,800,141,627,38,258,16,961,574,41,830,81,566,843,623,990,922,552,709,617,235,566,454,80,535,457,821,458,624,392,65,696,23,828,131
MaP,16980,4539.3525390625,23357.0,16067.0,16223.0,18237.0,0.5699999928474426,989.0,999.0,526.9000244140625,32.0,38.0,284.5805358886719,907,405,453,508,925,72,292,604,89,93,921,989,959,227,736,81,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,32,730,473,235,683,636,840,133,604,907,60,433,893,52,903,898,715,568,738,727,105,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,188,38,456,405,961,297,749,364,686,566,947,487,194,922,552,613,617,214,155,621,80,535,535,625,458,841,392,575,696,242,999,639
MaP,7275,3403.0625,12712.0,5939.0,6542.0,9187.0,0.41999998688697815,980.0,999.0,503.32000732421875,32.0,21.0,282.38385009765625,616,668,453,508,797,72,201,604,89,93,921,979,959,534,897,81,780,602,333,77,620,336,262,176,515,587,149,827,969,265,381,176,32,478,342,196,683,980,840,133,604,907,60,433,893,52,903,54,357,182,738,727,282,550,297,524,667,891,808,998,843,161,777,504,568,633,800,660,543,353,258,405,274,574,749,477,81,566,392,487,990,21,552,709,617,235,155,621,207,535,535,625,458,624,392,65,696,242,999,811
MaP,19053,3759.70654296875,24236.0,18114.0,19536.0,20056.0,0.5,989.0,998.0,520.6900024414062,32.0,21.0,271.2975158691406,907,668,453,508,925,72,201,604,89,93,921,989,959,534,897,81,780,602,781,77,620,336,262,176,515,587,149,636,969,265,381,176,32,478,473,235,683,980,840,133,890,907,60,433,893,52,388,898,715,568,738,727,282,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,543,38,456,405,274,574,749,477,686,566,392,487,194,21,552,709,617,214,155,621,207,535,535,625,458,841,392,575,696,242,828,639
MaP,7545,3651.412841796875,14022.0,6643.0,7383.0,9922.0,0.3799999952316284,979.0,999.0,531.97998046875,32.0,155.0,266.2423095703125,616,668,453,508,925,72,292,604,89,93,921,979,959,227,897,81,699,602,781,77,620,336,262,176,515,941,149,827,969,265,381,176,32,478,342,196,683,636,840,133,604,907,60,433,893,52,903,898,715,568,738,727,282,550,297,524,667,891,808,315,843,161,777,504,568,633,564,660,543,353,456,405,274,574,749,364,686,566,392,487,990,922,552,709,617,214,155,621,207,535,535,625,458,624,392,575,696,242,999,639
MaP,9668,4374.13623046875,17531.0,9132.0,11855.0,12534.0,0.550000011920929,989.0,999.0,529.3800048828125,32.0,21.0,285.826416015625,907,405,453,508,925,72,292,604,89,93,921,989,959,227,736,81,699,602,781,77,85,724,262,893,515,941,149,636,969,265,176,176,32,730,473,235,683,980,840,133,604,907,60,433,893,52,903,898,715,568,738,727,282,550,297,524,667,891,511,998,843,161,777,504,568,633,564,660,188,38,456,405,961,574,749,364,686,566,392,487,194,21,552,709,617,214,155,621,207,535,535,625,458,841,392,575,696,242,999,639
MaP,10201,4422.7470703125,16837.0,10165.0,9592.0,11848.0,0.38999998569488525,989.0,999.0,535.3200073242188,32.0,155.0,275.1620178222656,907,668,453,508,925,72,292,604,89,93,921,989,959,227,897,81,699,602,781,77,85,336,262,176,515,941,149,827,969,265,176,176,32,730,473,196,683,636,840,133,604,907,60,433,893,52,903,898,715,568,738,727,282,550,297,524,667,891,511,315,843,161,777,504,568,633,564,660,543,353,456,405,961,574,749,364,686,566,392,487,990,922,552,709,617,214,155,621,207,535,535,625,458,624,392,575,696,242,999,639
MaP,19093,3769.8388671875,25112.0,18412.0,20763.0,20882.0,0.550000011920929,989.0,999.0,529.9099731445312,32.0,38.0,277.58062744140625,907,405,453,508,925,72,292,604,89,93,921,989,959,227,897,81,699,602,781,77,620,724,262,893,515,941,149,636,969,265,381,176,32,730,342,196,683,636,840,133,604,907,60,433,893,52,903,898,715,568,738,727,282,550,297,524,667,891,808,315,843,161,777,504,568,633,564,660,188,38,456,405,274,297,749,364,686,566,947,487,194,922,552,613,617,214,155,621,80,535,535,625,458,624,392,575,696,242,999,639
