target,N,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
Jooken,600,10000000000,837.8272169514735,6000000286,6000000295,1379926909.4866667,14,3,1440713582.9134645
Jooken,800,10000000000,1113.4814170365005,5010000100,5010000100,893754152.905625,1,1,1475574756.1165783
Jooken,400,10000000000,485.392926165371,5100000199,5100000199,952041117.8575,1,5,1480812832.5939708
Jooken,600,1000000,719.8753758702227,510200,510197,183473.56,3,2,172893.43646943744
Jooken,1000,100000000,1282.48830288605,50100200,50100200,40080100.303,3,1,20039999.81658029
Jooken,400,10000000000,447.4100625098118,5000100197,5000100199,998136978.03875,10,3,1528804439.7254617
Jooken,600,10000000000,690.5461487067457,5010000292,5010000297,1752750152.7358334,10,4,1719585144.6352615
Jooken,1000,100000000,1166.9381977674495,50001099,50001099,9981418.535,2,2,15288044.531660752
Jooken,400,10000000000,459.66615769083444,5001000099,5001000100,1550800052.48625,1,2,1710627123.8928392
Jooken,400,100000000,562.8395334561492,50000199,50000200,35000105.18875,12,1,22912875.303325497
Jooken,1000,10000000000,1112.9263049804208,6000000100,6000000100,2643750050.505,2,1,1841799815.6159306
Jooken,1000,10000000000,1693.216936379651,5000100296,5000100299,1356320151.0665,3,2,1680112108.8454523
Jooken,1000,100000000,1130.3484906310316,50010200,50010199,15508098.1695,2,3,17106272.549125854
Jooken,800,100000000,1125.4714737573129,51000100,51000100,40800050.44625,1,1,20400001.415332995
Jooken,1200,100000000,1663.2773556537727,50001099,50001099,40000849.19291667,1,1,20000401.01418727
Jooken,800,10000000000,1341.532300108654,5010000300,5010000300,3507000151.75375,1,1,2295870425.122927
Jooken,1000,10000000000,1273.8771750934834,5010000300,5010000300,4008000153.518,1,4,2004000001.1077518
Jooken,1000,1000000,1753.332501403285,500209,500209,135733.531,1,2,168013.6034222171
Jooken,800,100000000,1143.2755581807294,50010195,50010197,15508097.635625,2,1,17106268.07909882
Jooken,1000,100000000,1536.4278499867844,50010099,50010099,7691940.8105,1,1,14058957.54378952
Jooken,600,1000000,900.387650786462,501100,501100,350751.145,1,1,229587.24452433613
Jooken,1000,10000000000,1193.7348283911317,5000100100,5000100099,690005522.0895,1,1,1350566698.2409093
Jooken,1200,1000000,1711.739683374815,500299,500296,88340.03208333334,1,1,147227.70160620322
Jooken,800,100000000,1208.2850848305475,60000100,60000100,48000049.8225,1,1,24000000.236267217
Jooken,600,1000000,830.4022986980376,500100,500100,400050.56916666665,1,1,199999.79076398694
Jooken,1200,1000000,1708.797023754147,500207,500207,69264.94291666667,9,1,135177.3193163662
Jooken,400,10000000000,497.4453406928209,5010000284,5010000299,1752750148.50375,5,3,1719585142.85074
Jooken,800,10000000000,1179.5245971652062,5010000299,5010000299,780461477.208125,1,2,1410582529.9469411
Jooken,1200,1000000,1908.990980775858,500100,500100,350049.7654166667,1,1,229128.53756868554
Jooken,1200,1000000,1555.5058810630403,600300,600300,480150.5625,1,3,239997.67727420357
Jooken,400,100000000,510.68189592802014,50001099,50001099,6000099.4125,1,1,12806695.934625171
Jooken,400,1000000,564.7133399467291,501198,501200,350802.345,3,2,229589.77905262023
Jooken,1200,10000000000,1308.4892452713411,5010000200,5010000200,4509000101.865417,1,4,1503000001.0468066
Jooken,1000,1000000,1759.074271853274,500396,500398,174614.3745,3,1,171864.1267465618
Jooken,400,100000000,568.4852333361562,50001299,50001298,45001049.83375,31,4,15000296.782346409
Jooken,600,1000000,832.6702415751879,510299,510299,183530.03833333333,12,1,172895.76141087204
Jooken,1200,10000000000,1524.6376205166873,5010000200,5010000200,4008000101.7466664,1,1,2003999999.8337507
Jooken,600,100000000,706.1786469377175,50000300,50000300,45000147.75333333,1,8,14999996.068024378
Jooken,600,10000000000,906.912322082495,6000000198,6000000199,2350000100.5633335,2,1,1924999999.2116458
Jooken,400,1000000,556.1573338742027,501300,501299,350851.10875,3,5,229582.86041465384
Jooken,1000,1000000,1598.2874166686804,501298,501299,77691.3035,1,1,140739.01421520044
Jooken,1000,100000000,1258.6503202063877,51000100,51000100,40800050.4645,1,1,20400000.9210204
Jooken,600,10000000000,806.5695242955286,5000100099,5000100100,1356320051.1216667,1,4,1680112106.07641
Jooken,800,100000000,1112.4960482497515,50100100,50100100,35070050.11375,1,1,22958704.4944264
Jooken,1200,10000000000,1301.5520341027593,6000000100,6000000100,1590748951.9658334,1,3,1434365570.1305742
Jooken,800,10000000000,841.716483992211,5100000100,5100000099,1088046925.318125,2,4,1535605415.2974296
Jooken,400,10000000000,502.3905542630727,5000100100,5000100100,4000080051.59375,2,2,2000040001.6562502
Jooken,1200,100000000,1987.9226956601003,51000198,51000199,8432463.11625,2,1,14261655.34238045
Jooken,1000,1000000,1330.9675611597702,500109,500109,69050.625,1,1,135055.8740043778
Jooken,800,100000000,978.1760200865796,50100200,50100200,40080099.095625,2,3,20039997.504148345
Jooken,800,1000000,891.6194905405987,500399,500399,174618.976875,4,7,171867.4226642555
Jooken,600,1000000,794.9615226997932,501200,501199,175377.41,2,2,171960.76084681906
Jooken,1000,10000000000,1541.1441877588131,5000000100,5000000100,3500000049.9335,1,1,2291287848.1741443
Jooken,400,10000000000,485.96103861121435,6000000200,6000000199,2643750101.055,11,3,1841799813.246705
Jooken,1000,10000000000,1086.8708588496136,6000000299,6000000299,2643750152.911,1,9,1841799812.3982985
Jooken,1200,1000000,1861.234446962275,500100,500100,77398.80375,1,1,140890.96135916092
Jooken,400,10000000000,530.3685579413195,6000000295,6000000299,1207436065.97375,5,7,1422838822.7745051
Jooken,800,1000000,1018.7658175654408,501098,501100,62089.091875,1,1,129195.0442201816
Jooken,600,10000000000,972.9897617587167,5100000300,5100000300,3570000149.315,3,1,2337113605.6884155
Jooken,400,1000000,551.058510153676,500199,500188,77468.41,1,2,140907.16999384525
Jooken,1000,1000000,1379.2124213871837,500197,500200,87957.439,1,1,147048.95144482426
Jooken,600,1000000,920.3884998766164,501194,501197,69313.925,1,1,134627.65833377643
Jooken,1000,1000000,1939.2484308859637,510099,510100,83829.674,1,1,142315.78019813448
Jooken,800,10000000000,1141.9564756415446,5000000100,5000000097,885766652.15,3,1,1474360733.3720005
Jooken,400,1000000,442.2246402955638,510100,510100,183426.05125,1,8,172893.67279559746
Jooken,1000,100000000,1171.5955079284365,50100100,50100100,17527550.264,1,1,17195851.269020863
Jooken,1200,100000000,1855.5774718795788,50100200,50100200,40080101.25083333,1,1,20040000.123417906
Jooken,800,1000000,992.1036089431125,510099,510099,69256.343125,1,3,130122.79527302909
Jooken,600,100000000,987.2951869779786,51000100,51000100,35700050.0825,1,1,23371136.187407777
Jooken,600,10000000000,601.8455702904296,6000000200,6000000200,5400000099.629167,6,23,1799999997.148612
Jooken,800,10000000000,943.5427056269224,5000100200,5000100200,687505552.04375,10,1,1348755121.9413738
Jooken,1000,100000000,1206.325565846972,60000100,60000100,18980519.4155,1,1,16207506.712877037
Jooken,1000,100000000,1593.795957068648,50010297,50010298,13569652.3495,4,2,16803301.54619877
Jooken,600,10000000000,897.720580418759,5010000296,5010000298,607726907.6541667,6,3,1281696023.6571896
Jooken,1000,10000000000,1419.0679183433538,5010000199,5010000200,617855639.791,1,2,1289909164.7435045
Jooken,400,100000000,519.2882393957501,60000097,60000099,16607960.61,1,1,16408872.80788171
Jooken,1000,100000000,1243.4739788237982,50010200,50010195,6908229.749,2,1,13506140.37611377
Jooken,1200,10000000000,1811.155323149039,5001000099,5001000099,533961612.0975,1,1,1222182487.2052643
Jooken,600,10000000000,660.1263570501047,5001000291,5001000292,998947022.935,1,12,1528863215.6504798
Jooken,1000,1000000,1751.1839517905719,501299,501300,350846.8305,1,1,229588.96826264274
Jooken,400,100000000,407.3243121849222,50001194,50001192,17438500.62875,13,7,17185777.946426436
Jooken,600,1000000,750.9414724880817,600097,600099,189855.7375,2,1,162073.2665560145
Jooken,400,1000000,669.8653198417754,501297,501279,53327.62625,5,2,121563.77792616336
Jooken,600,1000000,873.5547954755523,500309,500302,88321.80166666667,4,1,147213.83119028705
Jooken,400,1000000,457.5489599779598,500197,500197,174475.6725,1,5,171856.65879648144
Jooken,800,100000000,943.7499871147081,50010297,50010299,15508151.2175,3,4,17106271.441697612
Jooken,800,1000000,1054.7069019829175,510286,510298,69357.1075,2,4,130121.80539155302
Jooken,600,1000000,853.6828902478838,500209,500209,400107.98333333334,2,4,200002.22334272452
Jooken,1000,1000000,1183.6704126396112,510199,510200,183474.747,1,3,172895.64805438856
Jooken,1000,100000000,1170.0158410152183,50001197,50001198,6900155.369,1,3,13505668.060534935
Jooken,600,10000000000,754.4721598615704,5000100200,5000100200,4000080101.4966664,1,5,2000039996.8837507
Jooken,800,100000000,1029.0012883514682,60000300,60000300,48000151.524375,1,5,23999997.943593163
Jooken,800,10000000000,930.7825782702911,5010000100,5010000099,1007046924.494375,2,2,1529453545.2006469
Jooken,400,10000000000,527.0924197761284,5010000200,5010000200,1558000101.02375,1,1,1712261956.218018
Jooken,1000,1000000,1669.837014282573,501200,501200,350799.553,1,2,229586.31860782602
Jooken,400,100000000,522.1478173492651,50010100,50010100,17446550.73,2,1,17186698.186786488
Jooken,400,100000000,582.5758382195736,51000299,51000282,7626829.4475,3,1,13461416.305374073
Jooken,800,10000000000,921.6296438344405,5000000099,5000000100,687416128.220625,1,1,1348749705.8103602
Jooken,1000,10000000000,1349.3336131631356,5000100297,5000100299,878360600.118,2,2,1470367548.3681948
Jooken,1200,1000000,1292.7005617984719,501200,501199,175376.96625,2,6,171959.13580245146
Jooken,600,100000000,825.6880202961296,50010200,50010200,35007102.534166664,3,1,22917460.165492978
Jooken,400,100000000,566.1927712371519,60000095,60000099,13799317.855,1,1,14407134.428061621
Jooken,400,1000000,412.24160388397416,501098,501100,175324.44875,1,4,171956.23564268433
Jooken,1000,100000000,1220.407798036015,60000097,60000098,15869208.0855,1,1,14347577.005280523
Jooken,600,100000000,1015.0920319291585,50100100,50100099,15580050.396666666,2,1,17122620.642902944
Jooken,1200,10000000000,1403.2407990453992,5001000100,5001000100,4000800050.8933334,1,2,2000399999.1081252
Jooken,1200,10000000000,1297.4916409807493,5000100288,5000100288,691672302.7841667,5,3,1351770496.1311338
Jooken,1200,10000000000,1954.9459963486522,6000000194,6000000198,1399092508.8708334,2,1,1441412386.585688
Jooken,800,1000000,1110.480143830245,500200,500200,400131.365,1,1,200038.3658555666
Jooken,800,10000000000,893.9597688106701,5100000293,5100000297,776791227.51125,1,4,1354504694.7578254
Jooken,400,100000000,532.6413819927968,51000298,51000280,9520560.21625,12,2,14808123.113609865
Jooken,1200,1000000,1703.6811913321549,500309,500309,400155.80541666667,1,1,200003.68395271513
Jooken,800,100000000,849.7263501988058,50000292,50000296,6874311.933125,2,17,13487499.549339574
Jooken,1200,10000000000,1531.0134931479756,5000100100,5000100100,1550080049.6520834,1,1,1710463972.9721274
Jooken,1200,1000000,1718.4256005282753,500297,500300,61007.17916666667,1,1,128763.8932219791
Jooken,1200,1000000,1736.915652065216,500106,500109,53383.74791666667,1,1,122205.56243252338
Jooken,1000,100000000,1416.571484654368,60000100,60000100,48000050.1695,1,1,24000000.05351728
Jooken,1000,100000000,1150.595574371428,50100196,50100199,6988957.3155,3,3,13510911.0394275
Jooken,400,10000000000,528.9123697171573,5100000300,5100000297,1630000155.9525,1,3,1728937536.1991324
Jooken,800,100000000,1446.316407510615,50100291,50100295,7804768.63,1,2,14105827.469785457
Jooken,600,10000000000,985.2591607014972,6000000296,6000000300,2056250150.9325,1,1,1961235665.3422122
Jooken,600,1000000,924.4569873695875,501297,501266,54170.15583333333,2,2,122341.65111788333
Jooken,1000,1000000,1228.968640660915,510199,510197,78063.14,1,2,135614.0206743735
Jooken,600,1000000,1047.8814222120507,501300,501300,400952.1541666667,1,1,200398.14245903597
Jooken,1200,100000000,1423.825688009709,50000100,50000100,45000050.170833334,1,2,15000000.095861366
Jooken,1200,10000000000,1552.8449045290872,5000000100,5000000100,881608123.2,1,1,1472141439.6375966
Jooken,600,1000000,923.1657850595875,500198,500198,53427.04666666667,1,2,122206.0943118679
Jooken,400,100000000,430.18808350523875,60000199,60000200,26437603.41,2,5,18417996.140950397
Jooken,600,100000000,989.9608999883857,50001294,50001290,15500950.635,1,1,17104638.420538194
Jooken,400,1000000,468.15459035349784,500100,500097,67541.2075,2,3,133959.0682027329
Jooken,400,1000000,628.5794423944459,600300,600299,205772.3975,1,1,196122.68006683214
Jooken,400,100000000,533.9606391748342,50001099,50001093,6750104.11625,3,1,13395904.946310708
Jooken,400,10000000000,561.5879928961066,5100000198,5100000199,3570000102.35,2,4,2337113603.2763796
Jooken,400,10000000000,601.4915817237054,5001000199,5001000200,1744650097.81375,2,1,1718669660.4553683
Jooken,400,1000000,677.1542455213113,500387,500397,174614.4325,2,1,171861.4209520579
Jooken,800,100000000,837.11545261413,50010300,50010300,17446652.094375,2,8,17186695.32904623
Jooken,1000,1000000,1537.1635466001821,600300,600297,235149.66,1,1,192501.10093758008
Jooken,400,100000000,690.3053441370884,50100298,50100300,35070148.08875,1,2,22958703.834458992
Jooken,400,1000000,565.7123972030394,501200,501200,68468.82875,5,3,134018.87141256235
Jooken,1000,10000000000,1264.839280589761,5000000200,5000000200,1550000101.25,3,1,1710445848.5526342
Jooken,800,100000000,926.8417786943412,50000098,50000100,6124303.369375,1,3,12909693.759449692
Jooken,600,10000000000,734.2553009889824,5100000100,5100000100,4080000050.0808334,1,2,2039999999.5737503
Jooken,1200,1000000,1682.0411868064682,500300,500299,77519.83,1,2,140909.308912149
Jooken,400,1000000,747.7582299730061,510289,510286,59472.4875,4,2,122881.58799963622
Jooken,600,1000000,688.0483135483012,500289,500294,68475.59666666666,3,8,134568.2638347132
Jooken,1000,100000000,1299.9146912837089,50100099,50100099,6178606.328,1,1,12899090.92850892
Jooken,400,1000000,465.8233315624823,600099,600099,264424.22375,2,1,184180.64162454393
Jooken,1000,100000000,1164.8618949543566,50100300,50100298,17527649.3345,1,3,17195855.259784542
Jooken,600,100000000,850.5959409911244,50000195,50000200,5332784.161666667,1,2,12220488.638486207
Jooken,400,1000000,553.4843645405292,500296,500309,87485.2675,2,1,146765.9991015918
Jooken,800,1000000,892.1374346264752,500309,500306,174539.585,5,5,171855.63095010963
Jooken,1000,100000000,1082.4309429811753,50000198,50000194,6899257.592,3,5,13505613.953594737
Jooken,1200,100000000,2170.9518104724093,60000300,60000300,20562652.65875,1,1,19612356.725293618
Jooken,1000,10000000000,1501.771832682642,5100000098,5100000098,598835352.7035,2,1,1233263953.6432984
Jooken,800,10000000000,1406.8235731992986,5100000299,5100000297,1426250149.16,1,1,1704749339.5076807
Jooken,800,1000000,911.9956386069822,500300,500300,450192.53625,2,4,150028.45024466587
Jooken,400,1000000,461.4704878533674,500298,500287,67677.42125,5,6,133965.90743066423
Jooken,400,100000000,558.4605288832064,50001092,50001099,13563249.37125,3,1,16801119.734613813
Jooken,1200,100000000,1457.9524730273042,60000300,60000300,54000149.58708333,7,3,17999997.669518303
Jooken,1000,100000000,1792.2029837585378,50010196,50010190,5306345.458,1,1,12190836.665138502
Jooken,1200,10000000000,1698.2644844460458,6000000299,6000000300,1676608224.2845833,3,1,1640620228.3805368
Jooken,1200,10000000000,1325.5935589688017,5000100100,5000100100,1743840049.9441667,1,3,1718578318.0279365
Jooken,600,10000000000,1102.5826251710805,6000000197,6000000200,1226601664.65,3,1,1425866807.3618684
Jooken,400,100000000,477.6924063712088,50010199,50010196,6758051.88375,1,3,13396460.758842947
Jooken,600,10000000000,662.057425398132,6000000100,6000000100,5400000049.185833,2,3,1799999999.9675004
Jooken,1200,100000000,1770.5722755664165,60000298,60000291,16766233.450416667,1,1,16406203.001076857
Jooken,800,10000000000,1338.5657772964178,5100000200,5100000199,1630000100.2575,3,1,1728937535.5701494
Jooken,1200,100000000,1895.5848733063833,50001298,50001296,6916868.547083333,3,1,13517703.80910893
Jooken,1000,10000000000,1203.5484892728853,6000000199,6000000200,1670281348.9985,1,4,1640745316.4416428
Jooken,1200,1000000,1856.2349147913785,500209,500209,350107.4425,1,1,229132.34605054496
Jooken,800,10000000000,1012.1791597483326,5000000200,5000000200,3500000097.933125,2,2,2291287846.074371
Jooken,800,100000000,1095.4685937930526,51000300,51000300,45900156.025,5,1,15299998.708581474
Jooken,1000,10000000000,1454.105074631687,5000100300,5000100300,3500070151.051,1,2,2291333672.807819
Jooken,1200,1000000,1401.5754830438282,501100,501100,450950.83791666664,1,1,150299.9445119103
Jooken,1200,1000000,1635.8625724838732,500108,500108,88218.69,1,1,147213.7122296518
Jooken,800,1000000,1136.468555178497,501099,501100,78097.275625,1,1,141058.60964482426
Jooken,400,1000000,776.2007621520914,501178,501182,88214.05,3,1,146893.6940573182
Jooken,600,100000000,817.5250359321678,50001099,50001099,15500850.881666666,2,1,17104639.911803626
