target,capacity,avg_eff,max_p,max_w,mean,min_p,min_w,std
MaP,18925,3.900000095367432,971.0,986.0,480.7200012207031,1.0,2.0,301.9553527832031
MaP,6356,1.7999999523162842,971.0,944.0,427.7799987792969,1.0,16.0,296.13653564453125
MaP,18967,0.6000000238418579,971.0,978.0,490.7699890136719,1.0,72.0,295.3312683105469
MaP,12999,1.6200000047683716,971.0,944.0,443.7099914550781,1.0,51.0,297.43963623046875
MaP,9640,0.8700000047683716,971.0,978.0,489.2900085449219,1.0,21.0,301.7784118652344
MaP,15181,1.0399999618530271,999.0,978.0,502.5899963378906,6.0,5.0,295.07403564453125
MaP,20998,0.8700000047683716,971.0,978.0,480.8200073242188,1.0,21.0,300.9699401855469
MaP,19275,0.8700000047683716,971.0,978.0,497.6799926757813,1.0,21.0,300.6372985839844
MaP,21651,0.8999999761581421,971.0,986.0,473.2999877929688,1.0,16.0,299.6863708496094
MaP,9545,0.6100000143051147,971.0,978.0,487.7799987792969,1.0,53.0,300.9024963378906
MaP,6606,1.7599999904632568,971.0,944.0,456.7699890136719,1.0,16.0,302.83160400390625
MaP,11777,1.7699999809265137,971.0,934.0,478.3699951171875,1.0,21.0,302.5631408691406
MaP,16962,1.5099999904632568,971.0,931.0,445.4200134277344,1.0,51.0,290.0223999023437
MaP,18341,0.7599999904632568,971.0,978.0,509.0400085449219,1.0,21.0,301.2662658691406
MaP,15328,0.7799999713897705,971.0,978.0,501.8500061035156,1.0,21.0,302.85272216796875
MaP,15514,0.4900000095367431,971.0,978.0,501.75,1.0,51.0,298.7471618652344
MaP,11019,0.8799999952316284,996.0,989.0,478.4599914550781,16.0,16.0,279.6856994628906
MaP,22270,0.550000011920929,971.0,978.0,480.1700134277344,1.0,51.0,300.19146728515625
MaP,6998,0.5799999833106995,971.0,978.0,479.6199951171875,1.0,51.0,298.6490478515625
MaP,22757,3.7300000190734863,990.0,986.0,477.5799865722656,1.0,2.0,310.1902770996094
MaP,7555,0.5099999904632568,971.0,978.0,491.75,1.0,51.0,296.9594116210937
MaP,15328,0.5,971.0,978.0,504.1499938964844,1.0,51.0,299.5936279296875
MaP,15328,0.5,971.0,978.0,497.4100036621094,1.0,51.0,299.1834716796875
MaP,7122,0.4399999976158142,971.0,978.0,467.1900024414063,1.0,51.0,289.1624450683594
MaP,10458,0.4799999892711639,971.0,978.0,501.6799926757813,1.0,51.0,298.2583312988281
MaP,10568,0.4699999988079071,971.0,978.0,504.7000122070313,1.0,51.0,298.4183959960937
MaP,18341,0.7699999809265137,971.0,978.0,511.3500061035156,1.0,21.0,304.38897705078125
MaP,13639,0.8700000047683716,971.0,958.0,462.7200012207031,1.0,16.0,290.07080078125
MaP,27578,3.75,990.0,986.0,553.47998046875,1.0,2.0,304.8636169433594
MaP,16101,1.4800000190734863,971.0,931.0,471.55999755859375,1.0,51.0,294.35125732421875
MaP,4374,1.75,971.0,931.0,435.8200073242188,1.0,16.0,297.22430419921875
MaP,15824,1.7699999809265137,971.0,931.0,473.25,1.0,16.0,303.1638488769531
MaP,6906,1.4900000095367432,971.0,931.0,452.489990234375,1.0,51.0,291.83819580078125
MaP,24544,3.490000009536743,971.0,986.0,545.97998046875,1.0,2.0,293.4103698730469
MaP,6743,1.7400000095367432,971.0,931.0,440.4100036621094,1.0,16.0,295.4367980957031
MaP,17669,0.5899999737739563,971.0,978.0,460.760009765625,1.0,51.0,296.1139221191406
MaP,15255,3.799999952316284,971.0,986.0,506.4599914550781,1.0,2.0,302.6214294433594
MaP,13908,0.449999988079071,971.0,986.0,546.0800170898438,1.0,51.0,294.7584228515625
MaP,17562,0.75,962.0,978.0,458.239990234375,1.0,21.0,293.4324035644531
MaP,6605,0.5899999737739563,990.0,978.0,453.6799926757813,1.0,41.0,297.7901611328125
MaP,21488,3.509999990463257,971.0,986.0,527.4299926757812,1.0,2.0,295.216796875
MaP,19337,0.699999988079071,971.0,986.0,540.75,1.0,21.0,299.1451416015625
MaP,13720,0.7400000095367432,971.0,978.0,540.239990234375,1.0,21.0,299.174560546875
MaP,16534,3.4800000190734863,971.0,978.0,528.3099975585938,1.0,2.0,303.46124267578125
MaP,13485,3.75,971.0,978.0,525.8400268554688,1.0,2.0,305.1966552734375
MaP,16324,3.490000009536743,971.0,986.0,524.0599975585938,1.0,2.0,304.8684387207031
MaP,16343,3.7699999809265137,971.0,986.0,534.77001953125,1.0,2.0,304.4349060058594
MaP,13460,0.75,971.0,978.0,532.239990234375,1.0,21.0,304.0982971191406
MaP,11052,3.7699999809265137,971.0,986.0,539.0800170898438,1.0,2.0,306.7138671875
MaP,20479,1.3600000143051147,953.0,978.0,516.0800170898438,6.0,5.0,287.4340209960937
MaP,19297,0.6800000071525574,971.0,986.0,529.1599731445312,1.0,21.0,301.6541748046875
MaP,16527,3.5,971.0,986.0,543.0399780273438,1.0,2.0,295.1421203613281
MaP,24028,3.5,971.0,986.0,521.1099853515625,1.0,2.0,300.44659423828125
MaP,13605,3.4600000381469727,971.0,986.0,529.030029296875,1.0,2.0,302.1076965332031
MaP,14243,3.470000028610229,971.0,986.0,553.9099731445312,1.0,2.0,299.9000549316406
MaP,18651,3.470000028610229,971.0,986.0,527.1300048828125,1.0,2.0,300.0058898925781
MaP,11208,3.75,971.0,986.0,546.9099731445312,1.0,2.0,306.9208068847656
MaP,11394,3.4600000381469727,971.0,986.0,549.3800048828125,1.0,2.0,304.4945983886719
MaP,14243,3.4600000381469727,971.0,986.0,549.9400024414062,1.0,2.0,303.69415283203125
MaP,21358,3.509999990463257,971.0,986.0,525.0800170898438,1.0,2.0,296.99658203125
MaP,17504,2.720000028610229,995.0,978.0,465.5400085449219,1.0,5.0,299.3599853515625
MaP,16641,3.470000028610229,971.0,986.0,541.1300048828125,1.0,2.0,301.7616271972656
MaP,14763,0.6399999856948853,962.0,978.0,431.8900146484375,1.0,37.0,299.1118469238281
Default,23947,2.3299999237060547,983.0,989.0,538.6400146484375,7.0,6.0,284.23590087890625
Default,2293,0.6399999856948853,971.0,981.0,499.4400024414063,12.0,22.0,277.7966003417969
MPW,23897,0.6299999952316284,981.0,974.0,526.8300170898438,16.0,4.0,289.87994384765625
MPW,2129,1.5099999904632568,989.0,957.0,469.7999877929688,16.0,3.0,279.5611572265625
MPW,4625,0.9900000095367432,989.0,990.0,498.1900024414063,25.0,12.0,271.708251953125
MiW,10365,3.2300000190734863,975.0,996.0,564.22998046875,22.0,4.0,294.9630432128906
MiW,2250,1.909999966621399,993.0,987.0,512.6799926757812,33.0,11.0,312.4188537597656
MiW,13676,1.4199999570846558,980.0,987.0,537.5,33.0,11.0,280.2349853515625
MiW,15843,1.600000023841858,980.0,987.0,529.2899780273438,33.0,14.0,271.02801513671875
MiW,2490,0.5699999928474426,977.0,987.0,521.0499877929688,50.0,25.0,281.9306030273437
MiW,7560,0.8999999761581421,980.0,987.0,524.5800170898438,33.0,14.0,273.25732421875
MiW,12840,1.159999966621399,980.0,987.0,519.719970703125,33.0,11.0,286.4046936035156
MiW,8782,0.8999999761581421,980.0,987.0,527.9400024414062,50.0,11.0,274.9609375
MiW,10946,1.440000057220459,980.0,987.0,526.8200073242188,33.0,11.0,280.3397216796875
MiW,15188,1.1200000047683716,980.0,987.0,528.5399780273438,47.0,11.0,280.2103576660156
MiW,10849,1.1200000047683716,980.0,987.0,522.0599975585938,33.0,11.0,284.0757141113281
MiW,2148,1.159999966621399,980.0,987.0,519.7000122070312,33.0,11.0,286.1853332519531
MiW,2578,1.9800000190734863,980.0,992.0,527.02001953125,24.0,3.0,303.2110290527344
MiW,12890,1.1699999570846558,980.0,987.0,528.5700073242188,50.0,11.0,281.2250671386719
MiW,10700,1.1799999475479126,980.0,987.0,524.8900146484375,33.0,11.0,282.01251220703125
MiW,2148,1.159999966621399,980.0,987.0,526.1799926757812,47.0,11.0,282.40301513671875
MiW,8443,1.159999966621399,980.0,987.0,528.1599731445312,50.0,11.0,275.0602111816406
MiW,14355,1.940000057220459,980.0,987.0,511.7099914550781,33.0,11.0,290.2417297363281
MiW,6420,1.1799999475479126,980.0,987.0,525.8200073242188,33.0,11.0,282.744140625
MiW,16887,1.159999966621399,980.0,987.0,529.0900268554688,50.0,11.0,275.7992553710937
MiW,10447,1.2000000476837158,980.0,987.0,525.7999877929688,50.0,11.0,277.29034423828125
MiW,14980,1.159999966621399,980.0,987.0,526.2000122070312,47.0,11.0,282.6248474121094
MiW,6420,1.1799999475479126,980.0,987.0,532.2999877929688,50.0,11.0,278.77294921875
MiW,6759,0.5199999809265137,983.0,968.0,491.7999877929688,38.0,76.0,288.1786193847656
MiW,12890,1.1799999475479126,980.0,987.0,532.280029296875,50.0,11.0,278.5484924316406
MiW,15580,1.149999976158142,980.0,987.0,531.8900146484375,33.0,11.0,281.4060363769531
MiW,10849,1.1399999856948853,980.0,987.0,535.5700073242188,50.0,11.0,276.9871826171875
MiW,15403,1.1399999856948853,980.0,987.0,538.7999877929688,47.0,11.0,279.95684814453125
MiW,15433,1.1299999952316284,980.0,987.0,535.47998046875,47.0,11.0,277.6200866699219
MiW,17167,1.149999976158142,980.0,987.0,529.0,47.0,11.0,276.4327392578125
MiW,4324,1.159999966621399,980.0,987.0,528.6099853515625,47.0,11.0,285.05731201171875
MiW,17638,1.1299999952316284,980.0,987.0,537.5499877929688,47.0,11.0,279.8413391113281
MiW,10849,1.1399999856948853,980.0,987.0,534.6400146484375,50.0,11.0,276.27313232421875
MiW,17296,1.149999976158142,980.0,987.0,531.7000122070312,47.0,11.0,278.8613586425781
MiW,10587,0.9700000286102296,980.0,987.0,494.0700073242188,50.0,11.0,278.6689758300781
MiW,15134,1.1699999570846558,980.0,987.0,536.8699951171875,98.0,11.0,274.1225891113281
MiW,10700,1.1799999475479126,980.0,987.0,535.3900146484375,98.0,11.0,272.3922119140625
MiW,13018,1.1399999856948853,980.0,987.0,540.5900268554688,98.0,11.0,272.1479187011719
MiW,4240,1.6200000047683716,980.0,987.0,529.3300170898438,33.0,11.0,280.17840576171875
MiW,6420,1.190000057220459,980.0,987.0,538.25,98.0,11.0,274.7359313964844
MiW,17186,1.1799999475479126,980.0,987.0,538.22998046875,98.0,11.0,274.50860595703125
MiW,17307,1.5800000429153442,980.0,987.0,540.5800170898438,98.0,11.0,275.7526550292969
MiW,17358,1.1399999856948853,980.0,987.0,541.52001953125,98.0,11.0,272.8524780273437
MiW,2124,1.5800000429153442,980.0,987.0,530.0399780273438,33.0,11.0,282.31134033203125
MiW,15368,1.159999966621399,980.0,987.0,543.4099731445312,98.0,11.0,274.859619140625
MiW,7106,1.350000023841858,980.0,987.0,536.1599731445312,33.0,14.0,275.8345642089844
MiW,2120,1.5800000429153442,980.0,987.0,529.5700073242188,33.0,11.0,281.6451416015625
MiW,14980,1.2300000190734863,980.0,987.0,535.6199951171875,33.0,11.0,275.9442749023437
MiW,6420,1.2300000190734863,980.0,987.0,542.0999755859375,98.0,11.0,271.6400756835937
MiW,15038,1.2200000286102295,980.0,987.0,536.530029296875,33.0,11.0,276.42999267578125
MiW,17358,1.1799999475479126,980.0,987.0,545.3699951171875,98.0,11.0,269.6883239746094
MiW,6430,1.2300000190734863,980.0,987.0,535.97998046875,33.0,11.0,275.5985717773437
MiW,4191,1.6299999952316284,980.0,987.0,526.6500244140625,33.0,11.0,281.8340148925781
MiW,10716,1.2300000190734863,980.0,987.0,542.4600219726562,98.0,11.0,271.2803039550781
MiW,10578,1.600000023841858,980.0,987.0,535.3200073242188,98.0,11.0,275.60308837890625
MiW,12612,1.600000023841858,980.0,987.0,537.9099731445312,98.0,11.0,272.1110534667969
MiW,4452,1.4500000476837158,980.0,987.0,521.6500244140625,33.0,11.0,287.97247314453125
MiW,4188,1.6399999856948853,980.0,987.0,526.47998046875,33.0,11.0,281.8885192871094
MiW,14992,1.2400000095367432,980.0,987.0,535.8099975585938,33.0,11.0,275.6600646972656
MiW,14563,1.6399999856948853,980.0,987.0,529.0700073242188,33.0,11.0,278.5574951171875
MiW,8443,1.2000000476837158,980.0,987.0,532.010009765625,50.0,11.0,272.11083984375
MiW,4188,1.6399999856948853,980.0,987.0,537.0499877929688,98.0,11.0,276.3916931152344
MiW,16644,1.6399999856948853,980.0,987.0,535.5499877929688,98.0,11.0,274.44903564453125
MiW,8234,1.6399999856948853,980.0,987.0,526.27001953125,50.0,11.0,280.79345703125
MiW,2117,1.6200000047683716,980.0,987.0,538.7000122070312,98.0,11.0,278.0257263183594
MiW,14411,1.6399999856948853,980.0,987.0,532.219970703125,98.0,11.0,276.9154968261719
MiW,6454,1.2200000286102295,980.0,987.0,543.3699951171875,98.0,11.0,271.7514953613281
MiW,2341,1.309999942779541,979.0,958.0,518.1099853515625,74.0,11.0,268.60174560546875
MiW,10578,1.600000023841858,980.0,987.0,534.3900146484375,98.0,11.0,274.88458251953125
MiW,16644,1.6399999856948853,980.0,987.0,534.6199951171875,98.0,11.0,273.7283020019531
MiW,14455,1.6100000143051147,980.0,987.0,532.9099731445312,98.0,11.0,272.7186584472656
MiW,10578,1.600000023841858,980.0,987.0,538.47998046875,98.0,11.0,273.3487243652344
MiW,17372,1.190000057220459,980.0,987.0,544.6300048828125,98.0,11.0,268.6910095214844
MiW,4541,2.9200000762939453,991.0,984.0,520.1599731445312,56.0,2.0,278.13287353515625
MiW,11625,1.8799999952316284,980.0,987.0,539.4299926757812,33.0,14.0,287.5093688964844
